ID,VAR1,VAR2,VAR3,OUTCOME
69354,26,0,2.13333,0
71151,92,0,9.1,1
69534,63,0,0,1
58963,50,0,19.6,1
67838,41,0,0,1
71342,69,0,11.85,1
68354,44,0,0,1
68065,30,0,0,0
69137,26,0,0,0
69357,66,0,0,1
63229,38,0,0,0
69538,81,0,0,1
67842,66,0,4,0
71346,24,0,27.6667,0
63508,22,0,0,0
59272,56,0,3.56667,0
67848,49,0,52.4167,1
69211,26,0,0,1
63222,40,0,126,1
65839,44,0,0,0
61290,29,0,0,1
70395,40,0,0,1
70179,21,0,0,0
61357,54,0,9.75,0
66780,35,0,0,1
61523,29,0,0,1
61092,19,0,0,0
69551,98,0,0,1
63942,23,0,0,0
65165,59,0,0,1
58860,63,0,5.11667,0
66262,27,0,0,1
64124,27,0,0,1
59026,41,0,582.283,0
63331,25,0,0,1
64922,79,0,0,1
69199,81,0,0,1
60012,51,0,0,1
88209,20,0,0,0
61600,58,0,0,1
69522,92,0,4.5,1
59339,64,0,3.41667,1
60399,83,0,0,1
69124,92,0,43.65,1
67836,35,0,0,0
68294,87,0,0,1
59611,58,0,0,0
63538,57,0,0,1
68066,69,0,5.95,0
69221,33,0,0,0
69526,55,0,0,1
67011,65,0,3.3,0
62769,49,0,0,1
67430,47,0,0,1
64301,90,0,0,1
65767,37,0,0,0
62205,63,0,0,1
63395,70,0,0,1
65838,78,0,47.2333,1
60698,25,0,0,1
61450,57,0,0,1
59711,86,0,0,1
67847,63,0,3.53333,0
60965,61,0,0,0
64979,90,0,0,1
60668,60,0,0,0
67702,58,0,0,0
69204,79,0,0,1
69234,62,0,0,1
62233,73,0,147.033,1
69117,67,0,0,0
68072,76,0,51.4833,0
69350,85,0,0,1
67993,24,0,0,1
69813,30,0,238.167,1
60307,67,0,59.8667,1
59474,58,0,0,1
69208,86,0,47.3833,1
69121,53,0,0,0
68056,67,0,0,0
60078,42,0,0,1
59112,51,0,107.767,1
71333,85,0,0,0
60111,53,0,0,1
64736,58,0,877.7,1
69529,24,0,0,1
68818,88,0,0,0
60772,77,0,0,1
70036,27,0,0,1
67459,67,0,0,0
70121,85,0,0,1
61870,78,0,0,1
69411,27,0,0,0
66875,22,0,0,1
69959,63,0,0,1
65463,62,0,0,1
64557,94,0,0,1
68913,73,0,0,1
68827,72,0,0,1
61789,83,0,0,1
66173,83,0,0,1
71066,71,0,23.0667,1
68266,85,0,25.6833,0
71328,69,0,0,1
69520,20,0,0,0
64402,74,0,0,1
70632,88,0,96.8,1
64679,88,0,156.3,1
64214,60,0,0,1
61437,24,0,0,1
69214,55,0,0,1
59387,25,0,0,0
68917,72,0,9.55,1
71216,79,0,1.75,1
61529,24,0,0,0
68252,60,0,365.383,1
63820,22,0,0,1
63113,19,0,0,0
64532,44,0,73.1833,1
68258,72,0,203.717,1
64890,39,0,0,0
65949,28,0,0,1
70419,50,0,0,1
65317,44,0,0,0
66882,70,0,0,1
61207,34,0,58.8,0
66581,67,0,0,0
70297,65,0,0,1
64902,93,0,0,1
68812,25,0,0,0
60000,29,0,0,1
65105,61,0,152.55,1
70034,31,0,53.6833,1
70301,82,0,0,1
63950,41,0,0,0
62079,23,0,0,1
64812,45,0,0,0
69955,29,0,0,0
68002,94,0,0,1
70122,71,0,0,1
61015,20,0,0,1
66370,35,0,0,0
70307,49,0,0,1
65715,61,0,0,1
59132,73,0,0,1
64821,40,0,0,1
64911,82,0,2.31667,1
70123,73,0,47.6167,1
68828,94,0,0,1
69963,27,0,0,1
70310,62,0,0,1
64144,75,0,0,1
59067,66,0,0,1
66225,72,0,3.33333,1
63196,32,0,0,1
68921,87,0,0,1
59530,26,0,0,1
68427,86,0,0,1
64798,36,0,0,1
69947,77,0,245.367,0
64542,45,0,0,1
63497,55,0,0,0
68810,48,0,0,0
60043,60,0,0,1
69953,91,0,0,1
95438,22,0,0,1
68901,44,0,0,0
62421,33,0,0,1
63266,44,0,0,1
71334,34,0,0,0
61754,85,0,0,1
59991,72,0,0,0
70308,32,0,0,1
69966,20,0,0,1
64528,63,0,122.017,0
67938,62,0,2.3,0
64796,35,0,0,1
59704,48,0,0,1
68922,30,0,0,0
58950,79,0,0,1
70113,67,0,0,0
67102,54,0,0,1
68809,35,0,0,1
62552,53,0,18.5167,1
60987,86,0,0,1
65301,82,0,0,1
70029,48,0,10.8,0
60397,34,0,0,0
63542,37,0,0,1
67017,22,0,0,0
66011,65,0,0,1
62451,58,0,0,1
67335,76,0,0,1
67336,50,0,0,1
58907,87,0,0,1
66779,24,0,0,1
66527,33,0,47.3667,1
70711,23,0,0,0
61718,85,0,0,1
64205,68,0,0,1
69048,68,0,0,1
68228,86,0,0,1
62019,63,0,0,1
66719,86,0,2.53333,1
70249,46,0,0,1
63473,72,0,1051.22,1
63586,82,0,0,1
67191,78,0,147.3,1
68310,85,0,0,1
68908,85,0,486.833,1
69956,72,0,3.13333,0
59083,79,0,0,1
68336,81,0,27.0833,0
64113,83,0,0,0
70302,82,0,0,1
68823,48,0,0,1
67829,74,0,0,0
67171,85,0,0,1
68594,64,0,0,0
70706,72,0,69.6667,1
64558,26,0,0,1
67267,26,0,0,1
67505,90,0,0,1
69945,23,0,0,1
65303,31,0,0,0
62802,29,0,0,1
70293,39,0,0,0
64801,49,0,0,1
68580,34,0,5.46667,1
66664,25,0,0,0
64291,88,0,0,1
61765,55,0,8.45,0
70717,24,0,0,1
63272,55,0,27.9167,1
64529,20,0,0,1
66443,47,0,9.23333,0
69129,32,0,0,1
68328,28,0,0,1
64563,23,0,0,0
59407,42,0,0,0
63068,29,0,0,1
68715,60,0,0,1
69210,30,0,0,1
61677,58,0,0,1
66574,67,0,0,1
70037,88,0,0,1
66585,49,0,7.58333,0
94348,90,0,0,0
67853,85,0,9.96667,1
68229,26,0,95.4667,0
68894,42,0,0,1
62082,64,0,0,1
63009,67,0,0,0
61483,83,0,0,1
61143,74,0,0,0
64791,80,0,0,1
61618,60,0,0,1
64533,85,0,0,1
68603,84,0,0,1
70026,77,0,0,1
61188,74,0,0,1
61377,79,0,3.26667,0
62215,86,0,498.083,1
59230,39,0,0,0
66575,47,0,120.417,1
68895,95,0,0,1
60746,38,0,0,0
70294,80,0,0,1
62513,74,0,0,1
64792,83,0,0,1
68214,59,0,42.8,1
70397,25,0,0,1
69623,70,0,3.1,0
60241,63,0,0,0
71168,45,0,0,1
64090,16,0,0,1
70770,39,0,0,1
65630,20,0,0,0
60439,21,0,0,0
59938,23,0,0,1
68586,38,0,0,1
64808,28,0,0,1
70876,36,0,0,0
58923,19,0,0,1
69800,59,0,0,0
68829,68,0,0,1
60287,29,0,0,0
59493,46,0,0,1
68959,46,0,0,1
59637,25,0,0,1
64793,43,0,0,1
60692,70,0,0,0
66611,24,0,9.65,1
70284,19,0,0,0
64349,21,0,0,1
70023,22,0,5.55,0
63935,29,0,0,0
65967,53,0,0,1
68329,28,0,0,1
68910,35,0,0,1
68097,43,0,0,0
70118,21,0,15.0333,1
64562,23,0,0,0
64850,34,0,0,0
70124,24,0,0,1
68325,26,0,0,1
70305,30,0,0,1
70887,40,0,0,1
69839,28,0,0,0
70195,27,0,0,0
67999,32,0,0,1
64820,20,0,0,1
69011,59,0,0,1
62301,22,0,0,1
63933,92,0,0,1
64896,21,0,0,0
70027,67,0,0,1
62947,40,0,7.63333,1
64900,41,0,0,0
67914,33,0,0,1
70298,27,0,0,1
64548,28,0,0,0
68689,24,0,0,1
60115,35,0,0,0
62864,38,0,4.31667,1
84935,28,0,0,0
68819,43,0,0,0
61173,44,0,0,1
69954,28,0,0,0
64802,17,0,10.5833,1
71323,25,0,0,1
70313,23,0,0,1
59548,50,0,35,1
64788,55,0,0,1
69940,18,0,18.45,1
64815,59,0,0,0
71197,26,0,0,1
60018,28,0,0,1
61645,31,0,0,1
64884,32,0,0,0
64887,59,0,3.91667,1
61449,41,0,0,0
70314,41,0,0,1
63365,21,0,0,0
60382,51,0,0,1
70312,60,0,0,1
63745,29,0,0,1
68140,35,0,0,1
70309,53,0,0,0
71395,67,0,0,1
69941,41,0,0,1
64535,47,0,0,0
71397,61,0,0,0
59825,21,0,0,1
64894,54,0,0,1
60725,22,0,0,1
68182,55,0,0,1
64534,28,0,0,0
60266,26,0,0,1
63024,32,0,0,1
70290,30,0,0,1
66828,21,0,0,1
64549,43,0,0,0
71095,62,0,0,0
70329,23,0,0,1
69236,40,0,199.25,0
64904,28,0,0,0
68906,26,0,0,0
63291,39,0,0,0
63279,29,0,0,1
62178,53,0,0,1
60813,25,0,0,0
59275,93,0,43.4833,1
61044,34,0,0,0
64819,30,0,0,0
60651,35,0,0,1
68911,32,0,0,1
68820,47,0,0,1
62403,31,0,60.9167,0
69964,50,0,5.35,0
58984,27,0,0,1
68598,21,0,0,1
64888,38,0,0,0
70043,38,0,0,1
63597,38,0,0,0
70021,92,0,0,1
71156,23,0,0,0
64797,76,0,0,1
59821,46,0,0,1
68923,26,0,0,1
70288,22,0,0,1
62444,38,0,0,1
69949,44,0,0,1
70291,41,0,0,0
68896,37,0,48.6333,1
59325,58,0,1.51667,1
64901,23,0,0,0
70116,59,0,0,1
62722,68,0,0,1
70299,74,0,0,1
64810,29,0,0,0
68907,22,0,0,1
68590,76,0,1171.33,0
61658,48,0,0,1
69962,33,0,278.767,0
65124,72,0,0,1
63205,55,0,0,1
70328,85,0,0,1
67026,53,0,0,1
60248,48,0,0,1
63097,88,0,2.81667,0
63195,62,0,0,1
68919,25,0,0,0
70112,36,0,6.75,1
69943,38,0,0,0
70022,44,0,0,0
58986,28,0,0,1
68924,56,0,0,1
70024,45,0,0,1
69946,64,0,0,0
60949,48,0,0,0
68807,21,0,0,0
68891,27,0,0,1
64546,22,0,0,1
70292,89,0,0,1
66150,56,0,0,1
63909,63,0,0,1
62172,67,0,2.75,1
69952,27,0,0,0
68582,75,0,0,1
62007,70,0,11.9,0
70033,86,0,0,1
69965,82,0,0,0
65024,80,0,64.1,1
61121,19,0,0,0
62292,29,0,24.15,1
64813,85,0,0,1
68588,23,0,0,1
68821,21,0,0,0
70041,36,0,0,1
59318,27,0,22.3167,0
65169,73,0,4.18333,0
65718,20,0,0,1
68745,20,0,0,1
65150,22,0,21.3833,0
61414,55,0,0,1
66467,32,0,0,1
66101,20,0,0,1
64560,30,0,0,1
64898,72,0,0,1
68915,22,0,0,0
64885,45,0,0,0
65479,34,0,0,0
62376,25,0,81.6667,1
64531,24,0,0,1
68892,45,0,0,1
68657,77,0,0,1
60557,69,0,0,1
61388,51,0,0,1
64537,81,0,0,1
60196,64,0,0,1
61541,70,0,0,1
70114,77,0,0,1
59033,28,0,105.567,1
65650,38,0,13.3667,1
61025,45,0,227.05,0
62088,21,0,0,0
94289,32,0,0,1
62139,33,0,103.217,0
70115,26,0,0,1
70300,63,0,0,1
69463,61,0,0,0
69677,36,0,0,0
68482,67,0,0,1
70788,62,0,0,1
70861,43,0,277.1,1
71084,40,0,0,1
69468,31,0,0,0
64817,39,0,0,1
63107,56,0,0,0
71246,90,0,0,1
68070,79,0,0,1
63725,81,0,0,1
61167,87,0,52.5333,0
70315,71,0,0,0
64554,91,0,0,1
62412,41,0,0,1
65944,85,0,48.1,1
61741,63,0,9.78333,1
67440,42,0,0,1
70953,29,0,0,1
63221,54,0,0,1
61502,82,0,0,1
63102,47,0,64.1,1
63003,63,0,5.43333,1
69617,20,0,0,0
68831,73,0,0,0
94442,75,0,663.533,1
69481,79,0,368.317,1
62496,73,0,0,1
70933,54,0,0,1
70853,25,0,0,1
71076,76,0,0,0
65523,76,0,0,1
59306,42,0,0,1
65530,17,0,0,0
62481,83,0,0,1
69750,48,0,22.0167,1
70864,66,0,0,0
62786,73,0,2,1
65286,25,0,0,0
64237,50,0,0,1
60157,64,0,0,1
59109,84,0,51.5667,1
68392,35,0,0,1
62671,53,0,0,1
68403,46,0,124.45,1
69473,78,0,0,1
67340,58,0,0,1
68816,75,0,0,1
65210,92,0,1.91667,1
65536,65,0,0,1
63632,54,0,0,1
62475,96,0,0,0
69213,88,0,0,1
60693,73,0,7.13333,1
68086,73,0,0,1
59836,89,0,0,1
69436,45,0,0,1
71409,58,0,0,1
64450,84,0,0,0
64223,96,0,6,0
61704,93,0,504.633,1
59234,84,0,0,0
63498,86,0,311.783,0
69457,92,0,0,1
65282,90,0,0,1
62811,47,0,59.2,1
60047,35,0,0,1
68441,83,0,0,1
69469,89,0,0,1
65532,91,0,0,1
69753,84,0,4.16667,1
67535,54,0,0,1
65518,86,0,0,1
65440,67,0,816.933,1
60837,35,0,0,1
63835,90,0,0,0
62993,91,0,2.41667,1
60199,81,0,0,1
67980,81,0,0,1
63730,27,0,0,1
66222,81,0,99.6333,1
68642,81,0,0,1
70870,45,0,0,1
70633,87,0,454.317,1
63171,62,0,2.41667,1
64636,94,0,0,0
65306,83,0,0,0
65166,62,0,0,1
61421,38,0,0,1
62177,76,0,910.267,1
67581,82,0,0,1
70025,21,0,0,1
60411,60,0,192.517,1
70934,68,0,0,1
71079,37,0,0,1
60823,30,0,0,1
62433,76,0,0,1
70784,87,0,0,1
61739,83,0,0,1
70938,90,0,0,1
64102,68,0,0,0
70295,22,0,0,1
63148,80,0,0,1
65275,91,0,0,0
65951,27,0,0,1
69751,88,0,0,0
61553,75,0,0,1
65456,75,0,0,0
66229,85,0,0,1
60304,64,0,0,1
60440,37,0,82.8833,1
59557,93,0,30,1
64321,27,0,0,1
65441,79,0,0,1
70809,78,0,668.2,0
70797,25,0,3.16667,1
62967,24,0,0,0
71092,45,0,0,1
66329,29,0,0,1
69693,24,0,0,0
71077,65,0,0,1
65522,33,0,0,0
70782,48,0,6.7,0
70850,83,0,0,1
64805,25,0,0,1
65448,69,0,528.7,0
65267,47,0,277.067,1
70935,41,0,0,1
65408,44,0,0,0
69763,18,0,0,1
65531,83,0,0,1
65311,49,0,0,1
61713,52,0,0,1
70858,68,0,0,0
65528,66,0,0,1
68897,59,0,0,1
70943,51,0,0,1
65279,26,0,0,1
69464,56,0,0,0
69749,50,0,0,1
61986,84,0,0,0
61886,48,0,3.5,1
65701,63,0,0,1
69594,25,0,0,1
69470,25,0,0,0
70620,19,0,0,0
68600,76,0,0,1
69528,26,0,0,0
64804,20,0,0,1
65444,64,0,0,1
70286,23,0,0,1
63305,58,0,0,0
69656,60,0,0,0
63189,31,0,24.3667,0
59113,61,0,0,1
65457,29,0,0,1
64895,83,0,0,1
59766,29,0,0,0
62230,20,0,0,0
66293,20,0,0,1
70411,25,0,0,0
69454,29,0,0,0
69759,23,0,0,1
65359,84,0,0,1
65445,29,0,0,1
61849,20,0,0,0
84661,43,0,0,1
63448,72,0,0,1
69564,51,0,0,1
70787,61,0,0,1
59285,45,0,0,1
65453,19,0,0,0
66554,39,0,0,1
69680,23,0,0,1
67053,69,0,0,0
58817,49,0,0,1
59980,22,0,0,0
63325,35,0,0,0
69232,30,0,0,0
58989,70,0,0,1
71365,63,0,0,1
60237,29,0,0,1
69392,47,0,0,1
68185,61,0,0,1
62942,48,0,0,1
67644,56,0,0,0
71316,54,0,28.1667,0
60814,63,0,0,1
65515,19,0,0,1
62425,37,0,0,1
95720,80,0,7.25,1
69477,82,0,0,1
61620,85,0,0,1
60966,46,0,0,1
65036,91,0,423.317,1
70285,63,0,2.33333,0
69455,23,0,0,1
70851,43,0,2.51667,0
71080,20,0,0,0
70866,66,0,21.3333,0
70855,23,0,7.31667,1
59505,87,0,3.93333,1
62030,49,0,0,1
62987,41,0,0,1
63482,79,0,164.95,0
70304,59,0,476.567,1
70952,48,0,0,1
61351,81,0,10.3333,1
61244,59,0,0,1
59492,94,0,0,1
62841,47,0,0,1
59403,82,0,0,1
69476,46,0,0,0
70839,83,0,0,1
88153,79,0,16.0667,1
71352,26,0,1049.78,1
68595,62,0,33.4167,0
61905,83,0,0,1
68832,72,0,0,1
60362,87,0,0,1
65516,17,0,0,1
70868,20,0,11.2,1
58910,76,0,120.567,1
65140,71,0,0,1
65443,69,0,0,1
64168,36,0,7.06667,1
62636,63,0,0,1
70777,73,0,2.68333,1
71099,53,0,3.41667,1
70930,89,0,4.7,1
59087,62,0,2.58333,0
64344,60,0,0,0
69482,63,0,54.0667,1
71075,22,0,0,1
67280,82,0,0,1
70849,68,0,54.95,1
65473,50,0,0,0
65277,81,0,0,1
69674,60,0,504.283,1
69937,80,0,3.08333,1
70726,66,0,0,1
60830,45,0,430.367,1
68899,60,0,14.2833,1
59353,17,0,0,0
69058,27,0,0,1
63124,78,0,0,1
59019,63,0,0,1
63569,71,0,235.283,0
62797,83,0,576.283,1
62920,66,0,0,0
88207,73,0,6.58333,1
63420,58,0,0,1
63619,69,0,0,1
60724,77,0,0,0
68916,31,0,0,1
85445,68,0,0,1
69748,21,0,0,0
70785,67,0,85.1667,1
70167,81,0,0,0
66802,54,0,0,0
63638,60,0,410.25,1
61908,85,0,2.95,1
96073,75,0,0,1
67163,56,0,0,1
71086,49,0,85.7167,1
63388,88,0,22.5833,1
66450,77,0,0,1
69752,61,0,0,1
70949,72,0,0,1
62466,68,0,0,0
59813,68,0,0,1
70325,27,0,83.2333,0
68583,64,0,51.25,1
70117,54,0,107.85,1
69822,80,0,0,0
62437,77,0,0,1
60495,44,0,0,1
68315,82,0,101.1,0
64051,78,0,3.91667,1
69758,56,0,24.1333,1
90766,51,0,0,1
61359,75,0,19.2333,1
59628,29,0,0,1
69762,49,0,992.167,1
69452,90,0,0,1
59404,77,0,311.05,1
65527,82,0,16,0
60498,60,0,184.283,1
61758,55,0,144.983,0
70941,61,0,0,1
70859,63,0,4.25,1
69466,44,0,0,0
67923,83,0,0,0
65524,72,0,52.3667,1
70862,92,0,0,1
62842,89,0,0,0
63500,59,0,349.833,1
64678,86,0,7.2,1
65458,90,0,9.91667,1
65534,78,0,18.8,1
70865,71,0,0,0
69754,78,0,0,1
70950,65,0,0,1
71087,84,0,0,0
63288,61,0,0,1
86953,62,0,0,1
62297,51,0,0,1
59223,52,0,176.867,1
60723,85,0,0,1
70795,66,0,0,0
71090,85,0,0,1
64253,80,0,20,1
65521,71,0,0,0
69760,80,0,407.567,1
60755,78,0,267.233,1
71037,72,0,0,1
65278,87,0,1627.63,1
61569,53,0,0,1
87268,29,0,2.58333,0
70852,71,0,0,1
70857,22,0,1.58333,1
70937,47,0,1852.15,1
63304,80,0,69.35,1
65452,62,0,0,0
85522,81,0,0,1
66645,67,0,0,0
69747,56,0,124.067,0
70860,38,0,0,0
70946,96,0,29.0333,1
64046,83,0,0,1
66819,89,0,0,1
62036,60,0,680.333,1
69467,60,0,0,1
70863,56,0,0,0
69685,65,0,1666.1,0
59313,80,0,309.25,1
65290,82,0,367.05,1
70951,70,0,0,1
70939,49,0,176.717,1
65517,26,0,0,1
62535,54,0,4121.77,1
71038,54,0,0,1
87291,75,0,0,1
61738,21,0,2,0
69694,53,0,0,1
65533,88,0,0,1
91517,74,0,778.367,1
70306,70,0,0,1
59034,68,0,736.6,0
69816,89,0,0,0
70319,83,0,6.01667,1
70869,83,0,0,1
69883,80,0,0,0
60710,79,0,119.017,1
69683,69,0,0,1
93940,59,0,0,1
65154,40,0,0,0
70164,55,0,0,1
62866,78,0,0,0
65857,89,0,6.08333,1
69480,92,0,0,1
70791,77,0,74.6333,0
70781,24,0,0,1
69453,20,0,0,1
65525,65,0,0,0
69743,32,0,31.15,1
71081,39,0,0,1
65450,54,0,24.35,0
59170,66,0,0,0
69744,40,0,2.83333,1
64020,61,0,0,1
66125,48,0,3.25,1
63631,28,0,6.05,1
71396,37,0,0,0
70548,21,0,0,0
64314,29,0,0,1
91541,28,0,0,1
66214,34,0,0,0
61245,41,0,14.1667,1
70478,50,0,0,1
60412,42,0,0,1
64247,44,0,0,1
69675,45,0,26.4667,1
64445,37,0,0,0
66130,38,0,0,0
70217,66,0,0,1
66217,71,0,2.91667,1
70481,35,0,0,1
70137,57,0,3.31667,1
69123,85,0,1696.37,1
64249,77,0,702.05,0
71103,27,0,0,0
65935,84,0,55.0333,1
69546,86,0,218.617,1
64234,84,0,0,1
66118,81,0,170,1
65449,76,0,0,1
70948,56,0,0,0
66902,81,0,0,1
68212,46,0,0,0
64790,86,0,4.23333,1
65268,90,0,246.05,0
64448,44,0,0,1
67186,51,0,250.833,1
85375,82,0,11.5167,1
71353,70,0,0,1
61465,61,0,32.7833,1
64449,93,0,50.8,1
63760,42,0,0,1
63172,93,0,141.367,1
70790,31,0,0,1
66120,26,0,0,0
70513,89,0,419.833,1
61085,78,0,0,1
63620,83,0,101.417,0
61480,82,0,0,1
65925,39,0,44.8167,1
69404,93,0,23.1,1
64240,74,0,55.4333,1
69764,88,0,508.75,1
64310,52,0,5,0
67990,47,0,0,1
64436,84,0,27.4833,1
69915,86,0,0,1
70211,40,0,0,1
64182,76,0,2.5,1
91617,82,0,550.617,1
70549,68,0,23.4833,1
63557,72,0,544.083,1
64442,67,0,0,1
70214,82,0,106.1,1
69000,64,0,0,1
70479,40,0,0,1
87236,66,0,0,1
63741,19,0,46.6833,1
70482,84,0,0,1
64799,80,0,0,1
59014,60,0,157.867,1
63536,27,0,0,0
61822,69,0,0,0
89448,42,0,131.9,1
65771,54,0,0,1
68596,73,0,0,0
70794,38,0,97.0667,1
61951,57,0,0,1
68267,51,0,0,1
63635,43,0,278.7,0
66203,50,0,136.45,1
70485,97,0,0,1
67283,79,0,42.55,1
63015,69,0,1119.42,0
70867,21,0,0,0
59580,46,0,0,1
66204,21,0,0,1
61575,81,0,92.2,1
61906,50,0,0,0
65924,64,0,750.25,1
95603,93,0,319.183,1
70210,24,0,819.25,0
64009,24,0,14.6,1
64243,24,0,446.533,0
64564,82,0,50.4,0
59982,78,0,0,1
85496,70,0,0,1
63469,88,0,0,0
95609,80,0,419.967,1
66210,64,0,265.15,1
64184,44,0,14.8167,1
85878,77,0,0,1
64443,85,0,0,1
70215,84,0,0,1
66127,39,0,0,0
71212,71,0,20.5333,0
66215,85,0,0,1
60774,78,0,0,0
65732,75,0,19.8333,1
62697,77,0,1954.5,0
59074,66,0,0,0
60329,60,0,0,1
64433,43,0,156.3,1
68900,84,0,16,1
67940,43,0,0,0
70222,60,0,0,1
67926,86,0,0,1
64012,61,0,0,1
68994,44,0,0,1
85048,84,0,0,1
68422,95,0,314.283,0
61966,86,0,885.167,1
71137,64,0,0,1
65285,87,0,0,1
64316,74,0,149.767,0
67101,79,0,5.31667,1
70218,85,0,544.95,0
64251,79,0,3.51667,1
68517,29,0,0,1
60897,21,0,0,1
64311,35,0,0,0
60413,84,0,0,1
70543,76,0,2494.85,1
86714,64,0,50.9167,1
86389,73,0,0,1
88849,54,0,264.867,1
70545,42,0,0,1
66209,61,0,0,0
88558,82,0,0,0
60209,55,0,219.633,1
66847,76,0,0,1
65930,73,0,109.867,1
65352,92,0,0,1
60727,80,0,0,1
70550,31,0,0,1
64185,29,0,0,1
86188,86,0,15.4,1
68926,63,0,0,0
95409,99,0,0,1
66126,62,0,0,1
58926,83,0,0,1
66968,70,0,0,1
70480,82,0,2,1
62689,73,0,0,1
63846,76,0,0,1
63532,39,0,0,1
64446,29,0,0,1
65932,48,0,10.3667,1
70483,19,0,0,0
65625,32,0,17.65,0
65920,18,0,0,0
70219,37,0,6.21667,1
61140,75,0,4,1
67631,67,0,0,0
60480,23,0,0,0
62670,35,0,17.75,1
65923,18,0,0,1
64434,20,0,2364.72,1
68655,88,0,29.2833,1
62982,31,0,442.767,0
64308,34,0,0,1
66206,37,0,403.25,0
86434,21,0,877.083,0
89382,30,0,0,1
70541,44,0,0,1
95581,52,0,0,1
65926,50,0,67.3667,1
95401,50,0,0,1
59936,23,0,0,0
66207,47,0,1478.97,1
61471,54,0,36.1,1
87665,59,0,0,1
64312,60,0,731.267,1
59596,82,0,274.633,1
64183,25,0,0,1
64245,53,0,0,1
70546,78,0,0,1
59806,95,0,0,1
88689,65,0,0,1
95667,40,0,0,0
59632,74,0,9.91667,1
64444,74,0,933.117,1
70216,83,0,598.35,1
66213,30,0,0,0
89273,85,0,8.66667,0
64447,73,0,0,1
86639,27,0,0,1
66216,69,0,52.45,1
89643,18,0,0,0
70484,61,0,0,1
64188,58,0,0,0
64250,32,0,48.7333,0
91300,51,0,0,1
70220,61,0,0,1
66201,66,0,0,1
62678,21,0,0,0
64252,71,0,33.65,1
64317,75,0,0,1
70486,78,0,288.617,0
63970,60,0,0,0
70224,84,0,234.267,1
66205,49,0,0,1
70487,44,0,0,1
59220,42,0,0,0
70559,63,0,2.51667,1
85363,34,0,80.7833,1
70208,61,0,54.95,1
89385,29,0,0,1
59905,67,0,0,1
66123,76,0,27.1,0
70544,70,0,0,1
70000,90,0,0,1
58794,81,0,61.8833,0
71166,52,0,1.33333,1
65928,65,0,0,1
60331,90,0,20.15,1
64328,63,0,377.25,1
64440,36,0,0,1
62289,78,0,0,1
94284,64,0,0,1
89119,41,0,0,0
95497,75,0,728.383,1
67701,80,0,0,1
62762,98,0,0,0
90984,69,0,0,1
65526,27,0,0,1
71315,37,0,34.5833,1
69459,30,0,243.45,1
59297,83,0,2.8,1
68488,38,0,19.7,1
65964,80,0,191.7,0
63168,63,0,5.81667,1
61922,29,0,0,1
65933,25,0,0,0
87368,28,0,0,1
60280,39,0,0,1
63006,45,0,482.95,0
62893,43,0,16.6333,1
66471,88,0,0,1
88160,90,0,0,1
66119,55,0,0,1
64244,73,0,139.817,1
89301,87,0,0,0
70212,84,0,0,0
95684,36,0,0,1
86107,61,0,167.667,1
87260,81,0,2.61667,1
71068,64,0,0,1
95398,73,0,0,1
88537,97,0,50.3667,1
70542,86,0,5.91667,1
64241,76,0,379.167,1
65927,16,0,0,0
61710,68,0,15.7333,1
89629,29,0,0,0
89476,85,0,0,0
88366,85,0,9.43333,1
66124,18,0,57.0667,0
70475,76,0,0,1
89480,88,0,0,1
63995,60,0,0,1
59890,22,0,0,0
64242,73,0,0,1
63435,34,0,0,0
91615,77,0,2,1
91325,87,0,32.1833,1
64439,77,0,0,0
70213,68,0,3.78333,1
95591,81,0,0,1
59338,45,0,0,0
92821,88,0,576.383,1
69761,68,0,0,1
95035,72,0,0,1
71221,78,0,0,1
65446,65,0,3.46667,0
66646,79,0,458.95,1
89631,68,0,0,0
93606,31,0,43.3833,0
91331,81,0,1156.4,0
87864,61,0,0,0
63231,71,0,5,0
66129,80,0,29.2333,0
67358,89,0,0,0
67453,87,0,0,1
90443,81,0,0,1
89019,74,0,0,1
89485,77,0,0,1
89640,92,0,0,1
96336,86,0,246,1
90118,93,0,0,1
89486,56,0,20.45,1
59148,82,0,193.183,0
95411,74,0,0,1
96087,59,0,0,1
63476,73,0,283.133,1
91538,73,0,0,1
90723,82,0,0,1
89795,35,0,0,1
91533,83,0,2.25,1
88338,78,0,0,0
95583,85,0,523.883,1
89313,79,0,0,1
95663,89,0,0,0
85053,78,0,0,1
89477,90,0,23.9833,1
94660,86,0,9.95,1
95664,62,0,2.88333,1
89387,80,0,0,1
88781,61,0,0,0
86997,74,0,0,1
89381,38,0,0,0
95397,42,0,62.2,1
88308,93,0,639.783,1
89380,71,0,0,1
91067,54,0,17.55,0
89392,42,0,0,1
85176,58,0,0,1
91619,37,0,0,1
89395,59,0,0,1
89645,65,0,0,0
94829,68,0,0,1
85171,74,0,590.2,1
91625,94,0,0,1
94301,72,0,0,0
95597,48,0,0,0
85150,76,0,482.533,1
85898,39,0,26.6167,1
88667,21,0,0,1
95602,21,0,0,0
87440,45,0,3.5,0
89464,58,0,6.03333,1
91528,70,0,2535.97,1
88116,41,0,0,1
89311,31,0,0,0
91311,26,0,0,0
89625,71,0,240.9,1
95702,28,0,0,0
89384,66,0,0,1
85876,41,0,0,0
89390,29,0,0,0
85666,17,0,0,1
85382,37,0,0,1
85004,20,0,0,0
95416,77,0,0,1
85306,43,0,0,0
